"PARAM" "OV" "PCV1" "PCV2" "PCV3" "PCV4" "PCV5"
0 395 0.33203921889843 0.267318779559725 0.402534484863281 0.362185362839612 0
0.261 385 0.221987669202034 0.136909099270093 0.331756591796875 0.267215734056311 0
0.454 375 0.067071808765384 0.0160963314929778 0.1988525390625 0.112671193901864 0
0.87 365 0.0325161439369627 0.0041768272212242 0.149444580078125 0.0679759560151287 0
1.063 355 0.0143448893533495 0.00087884624781314 0.11083984375 0.0388835937099212 0
1.249 350 0.0124402455733836 0.000682176298506751 0.104713439941406 0.0351115846812319 0
1.28 345 0.00410185610744648 7.9269982745079e-05 0.0715484619140625 0.0168031616433854 0
1.485 340 0.000478059591196974 1.13220724477777e-06 0.0348663330078125 0.00403705230783685 0
1.808 335 7.48708368680177e-05 1.64989064707943e-09 0.02001953125 0.0012290650153804 0
2.026 325 5.40258663140412e-07 -1.45916884256243e-16 0.0050811767578125 5.67663891275532e-05 0
2.473 320 3.38970851703961e-07 -6.54998336460191e-17 0.004486083984375 4.33406899772137e-05 0
2.504 315 1.11147900226365e-13 -1.33494946743422e-16 0.000274658203125 -1.43605250935707e-16 0
