"PARAM" "OV" "PCV1" "PCV2" "PCV3" "PCV4" "PCV5"
0 395 0.399059837697176 0.471516995484327 0 0 0
0.074 385 0.326539755789462 0.449326120625299 0 0 0
0.13 375 0.192296669034215 0.400940045748194 0 0 0
0.254 365 0.144198848291237 0.377949081506847 0 0 0
0.314 355 0.106451166060429 0.35413210194383 0 0 0
0.378 345 0.0694558755501457 0.33105189144128 0 0 0
0.438 340 0.0355581911718743 0.306051560149056 0 0 0
0.512 335 0.0215762632626768 0.283241019166926 0 0 0
0.577 325 0.00729857413497196 0.242930580657063 0 0 0
0.701 320 0.00672135645218856 0.235968881142693 0 0 0
0.724 315 0.00109522758545229 0.184403127106458 0 0 0
0.899 310 0.000242530520908059 0.150535425324939 0 0 0
1.038 300 2.50505899568118e-05 0.108527420194223 0 0 0
1.236 290 2.05902903747954e-05 0.104317345385985 0 0 0
1.259 285 9.22229790653621e-07 0.0695972664227219 0 0 0
1.48 275 2.67983340044412e-08 0.0408353552827705 0 0 0
1.743 265 8.45388152362972e-09 0.0328686393191032 0 0 0
1.844 255 6.10232737488232e-10 0.0216484978668927 0 0 0
2.024 245 1.72264733585311e-10 0.0166504726068071 0 0 0
2.13 240 7.49714169035871e-11 0.0149892321134933 0 0 0
2.171 235 3.30433907531862e-14 0.0107220888497941 0 0 0
