"PARAM" "OV" "PCV1" "PCV2" "PCV3" "PCV4" "PCV5"
0 395 0.399059837697176 0.471516995484327 0 0 0
0.57 385 0.326539755789462 0.449326120625299 0 0 0
0.99 375 0.192296669034215 0.400940045748194 0 0 0
1.86 365 0.144198848291237 0.377949081506847 0 0 0
2.28 355 0.106451166060429 0.35413210194383 0 0 0
2.7 345 0.0694558755501457 0.33105189144128 0 0 0
3.18 340 0.0355581911718743 0.306051560149056 0 0 0
3.57 335 0.0215762632626768 0.283241019166926 0 0 0
3.99 325 0.00729857413497196 0.242930580657063 0 0 0
4.72 320 0.00672135645218856 0.235968881142693 0 0 0
4.86 315 0.00109522758545229 0.184403127106458 0 0 0
5.87 305 0.000544630619944988 0.164908737064605 0 0 0
6.29 300 2.50505899568118e-05 0.108527420194223 0 0 0
6.63 295 8.80042618036136e-05 0.126540075534223 0 0 0
7.19 285 9.22229790653621e-07 0.0695972664227219 0 0 0
7.64 275 2.67983340044412e-08 0.0408353552827705 0 0 0
8.65 265 8.45388152362972e-09 0.0328686393191032 0 0 0
9.01 260 1.43141995192013e-09 0.0408939352966905 0 0 0
11.48 250 2.02331513715431e-11 0.0232261977458408 0 0 0
12.66 240 2.92990346793496e-11 0.0217511128371457 0 0 0
12.77 235 3.30433907531862e-14 0.0107220888497941 0 0 0
